Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nigeria,,,,,,,,,,,,,,,,,,,,,,1.31727E+11,97390000474,63044279234,43566279139,46987568861,32859206205,20654306770,19290846764,26380735966,31539963744,41174075660,35009155806,42304022467,33166329621,29228140222,43493954316,58641548530,54807733105,36336110630,40905428364,65812442182,69993745916,1.07402E+11,71729531743,95844293821,1.30316E+11,1.6398E+11,1.33214E+11,1.12126E+11,94988516725,87547719953,58751829009,65928838429,69864287299,51924105525,46544089964,48755702301,72724832762,92547732731,,
Nicaragua,403579678.2,438129328.4,570241672.7,638184584.3,778168487.2,899041544.2,927484650.3,1088871889,926044236.2,853577207,909449043.1,902977323.5,950754438.2,1343439717,1394807723,1184994169,1207513319,1639799841,1237802589,1005348160,1825734981,1745376106,1271905914,1485614672,1462953510,1471433694,1260321739,1304426812,1556864450,1273127585,1271043699,1497995752,1660942457,1501242071,1685764766,1928028458,2190304910,2677795529,2881842251,3442379095,3279054636,3301920581,3297386841,3412432470,3691916032,4009411168,4187474379,4695999668,5173465178,4700840970,5268027744,5873944931,6272629261,6420131774,6618625140,7412975845,7714519772,7969222535,6766001905,6535882894,6561095387,7776199212
Netherlands,,,,,,,,,,64582685331,73751700635,78144537329,82174009660,90759894169,89493738030,87022612058,95851988048,99103536511,1.05735E+11,1.1176E+11,1.12856E+11,1.09899E+11,1.08716E+11,1.12739E+11,1.19E+11,1.25232E+11,1.28762E+11,1.33327E+11,1.44724E+11,1.56015E+11,1.62215E+11,1.72493E+11,1.77412E+11,1.78111E+11,1.94202E+11,2.1393E+11,2.25278E+11,2.49891E+11,2.70731E+11,2.97216E+11,3.30675E+11,3.38854E+11,3.39807E+11,3.46735E+11,3.68809E+11,3.88826E+11,4.18571E+11,4.51275E+11,4.48113E+11,4.13131E+11,4.48336E+11,4.65694E+11,4.75868E+11,4.86502E+11,5.02394E+11,5.75387E+11,5.6401E+11,5.98921E+11,6.27209E+11,6.47488E+11,6.11662E+11,6.4294E+11
Norway,,,,,,,,,,,26414756639,28202294099,27969536013,32213619924,33624181048,35018621474,39560194275,40400702697,34020502222,34329151597,35254107678,35787330784,37627570528,36508918053,38608949054,42025421102,46951782577,43958540870,42899286969,43803162137,44900733698,45091205952,45856071096,48065102821,50859935931,53827136509,58556205436,65852805622,71623271675,70508339361,71928944921,73179415108,73906830629,74816906066,81555110055,88010581792,95998511936,1.05618E+11,1.08999E+11,97757032138,1.05985E+11,1.10166E+11,1.13314E+11,1.18949E+11,1.21331E+11,1.23678E+11,1.26983E+11,1.29369E+11,1.31176E+11,1.3787E+11,1.21414E+11,1.23854E+11
Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3538417254,3005631074,3007411066,3262715953,3487527847,3712727656,3822093594,4135194579,4657576061,5973704466,5693876187,5867083186,6696390274,8103225024,8879788078,9159599942,11746708320,13983160458,14796312028,11711563524,13623186173
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108994092.7,,,,,,
New Zealand,,,,,,,,,,,7022498300,6886883663,7530025279,9135480744,10348476089,8113577991,7991661640,8087551038,8219740930,9249862097,8612200352,9557391865,9696431249,9619720009,10729292352,10892988371,11114218170,12077216827,12100110532,14012030893,14191252986,13666014401,14680516745,15726415035,17974540700,19106125978,20314893914,20504581321,21148211092,23103302359,23361670183,24359819383,26152041005,29595198661,33550513782,35184443941,34596412071,38244956153,37034225841,33568174480,37426682474,39886735124,40415898464,43700765355,46943116163,48010599906,50503357450,54153209784,56286214195,56869013755,47821566624,
OECD members,,,,,,,,,,,1.41296E+12,1.48836E+12,1.62532E+12,1.80923E+12,1.86221E+12,1.73504E+12,1.92851E+12,2.00731E+12,2.11483E+12,2.2915E+12,2.2943E+12,2.31394E+12,2.28229E+12,2.33088E+12,2.57902E+12,2.6977E+12,2.87017E+12,3.06109E+12,3.3246E+12,3.61962E+12,3.84498E+12,3.93292E+12,4.11992E+12,4.16633E+12,4.55562E+12,4.92986E+12,5.29102E+12,5.83932E+12,6.28053E+12,6.78806E+12,7.61446E+12,7.64605E+12,7.83054E+12,8.1589E+12,8.87414E+12,9.48274E+12,1.02397E+13,1.07923E+13,1.08616E+13,9.61131E+12,1.06977E+13,1.13072E+13,1.14605E+13,1.17123E+13,1.22246E+13,1.28663E+13,1.3252E+13,1.39046E+13,1.44305E+13,1.47833E+13,1.34956E+13,1.46562E+13
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9018145206,8084323304,8352134713,9695286221,10169941760,11890932714,14093936960,15699391987,14231060759,18944263953,23056341489,20456797649,24643858123,28848755975,34556085279,40113446638,36906101107,36777113134,32375463295,36840312061,35229257453,34036766230,28411543728,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88678E+11,1.91799E+11,1.95223E+11,2.05981E+11,2.18691E+11,2.2538E+11,2.10293E+11,
Pakistan,11306318501,11863792119,11958267532,14076424116,15005445202,16880138423,15681011012,17846405185,19025243614,15907512595,23541955577,21183976082,14444638350,12823091324,14826481245,13883834935,14850100455,16434402229,17556010303,22866086177,23781781804,18813277217,18724251528,20803949002,22308611751,24297770360,23699720451,24171802057,23348764984,25291895710,24406781153,22601429091,29572416097,33962251404,30297948649,31500709621,35782744604,34428275863,32493017707,30737931453,30046313611,30694173881,31629250098,35177907208,32160485292,44872498273,53255846865,51088190689,54082931329,45480651269,47457682449,47401069503,45933735329,46765181577,46884122911,46130526984,53521494543,63681812346,73701055745,79311127239,75295193454,79431182209
Panama,1638508690,1844009132,2140721008,2515457023,2481390092,2817663523,3097891418,3336359821,3444055236,3970443986,4356169358,4819218605,5166763439,5103854724,5717472290,5448305642,5162638254,4963599312,5704065576,5858759081,6952957902,6363562857,5946110176,5060573524,5193098225,7373978510,7860581986,6715942625,5155549480,6552155696,7646163876,11192558093,10530614339,9535150101,9209445349,10034666220,10833595358,11588908049,12490588034,10660499942,11760023561,11248656715,11326153699,10927072625,12495961953,13890200278,14966107159,17615184142,21781274150,19341683341,23030508144,26670198035,29698242968,29464640341,28301074762,28263800000,26896493961,28052223369,29196198519,28226525238,19160498348,
Peru,2847364225,3462834274,3906329703,4319961275,4613794159,5393687049,6113508964,6778752106,6162595532,6124493370,6543960409,6839509607,6820973420,7660594022,9741109341,9462723279,8270571868,8299749199,6277245279,6229875024,8956410774,10599952656,10627413673,8111297968,6829898251,5912357012,7263439061,8138415722,7303944061,6006754259,6726576174,7884744576,8581224626,8906980943,11279612832,14336367314,14350784348,16101767460,16334842844,13968389683,14499073841,14919570668,15297159655,15663420972,17293232346,19399149105,21862745615,26519447614,33144074761,27860918306,35266468131,40061161741,44066351106,45329557899,44880570267,45316857179,46027754263,49295272052,51026689189,51872488520,43859020426,54881186222
Philippines,3728974410,3796408081,3826784321,3646702173,4398106122,4662325018,4885912764,6004706069,6384137115,6601975907,6241190121,6205531060,6390196825,6735289517,7758292797,8229551750,8363642247,8907306962,10041171852,11658337425,13943314071,13832996281,14177319306,13787680474,11488030948,9917336407,10909698138,13954737098,16592720556,19028967269,20907721431,20722341808,22518805827,24983939844,28385473103,32669310351,37844716730,42681185298,37057325771,37686926688,42131972133,45760339257,49006188073,51607766275,53308229734,55295254825,55512475935,55375794262,58023640567,56661718107,68417360113,67776871461,72354988814,77424567210,85088241670,97859085164,1.16269E+11,1.33879E+11,1.53484E+11,1.57065E+11,1.23211E+11,1.39167E+11
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44969889906,57313436795,69456161295,82368749171,83298846001,96162090463,91142326569,93612680727,1.02348E+11,1.11107E+11,1.18115E+11,1.39216E+11,1.61208E+11,1.76454E+11,1.54244E+11,1.76177E+11,1.86116E+11,1.85442E+11,1.88354E+11,2.07069E+11,2.21395E+11,2.38843E+11,2.63204E+11,2.82813E+11,2.91431E+11,2.88072E+11,3.38337E+11
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88371E+11,2.46259E+11,2.08042E+11,2.52372E+11,3.03991E+11,3.6477E+11,3.62418E+11,3.40826E+11,3.35205E+11,3.34295E+11,3.24786E+11,3.40896E+11,3.53379E+11,3.10055E+11,2.81672E+11,2.91738E+11,3.36778E+11,3.81835E+11,3.44533E+11,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43065224800,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,9114007098,10436654086,11692842362,13172038291,13799077282,10318927002,10669789373,11950240477,11971452144,13477355158,14409539041,14745549472,15315907888,14375128608,13736428637,13930099659,16281946338,20036608969,23639986188,25035388375,28667520840,30743715698,34035106769,32912786771,35817636865,38475413971,40751786036,44938464139,51515769725,56161340140,59271403519,59870068937,59699760928,59570539290,63990384855,65388607424,70331591646,74269088687,75926172817,68716677881,74077345997,69498779065,65136719150,68185506351,73586318863,79509937177,83495142163,90260091897,94745047008,99427911480,87368562615,98620305923
Paraguay,,,98668738.22,93190466.96,109230693,130290583.3,138815973.4,142587943,161230240.1,187972465.6,178462465.4,197499941.2,199512152,268348598.8,447261013.7,530198316.9,940941332.2,1309332443,1495841817,1671495393,1841874206,1907344706,1964625817,1531510172,1794896706,1613090104,2240378758,2600823044,2925884626,2553480532,4174027938,4751883579,5147944763,6366897012,7450876204,8060791220,6906873539,6272879214,6720317001,5461059929,5281814894,5075817755,5393026103,6557027854,7171119372,7679119837,7865703009,8580510070,9659300006,8661548368,11679628602,11886405105,11207110376,11763585180,12008627462,11650765672,11758909392,13205854242,14301191257,14008244493,11881125388,14424829191
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3441570570,3757313978,3684650634,4125029599,4498447500,5459200277,4933775874,4364199529,3793482728,4351980357,5111524098,5696415139,5492110580,5384256021,5696415139,6203592245,5791235915,6168400000,7057600000,6660800000,6929400000,7645500000,7796300000,7901500000,8256800000,8376100000,7189100000,8381500000
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5176829775,,,,,,
Post-demographic dividend,,,,,,,,,,,1.43986E+12,1.51963E+12,1.65971E+12,1.84117E+12,1.88969E+12,1.76214E+12,1.96973E+12,2.05917E+12,2.16508E+12,2.34275E+12,2.33626E+12,2.35438E+12,2.35656E+12,2.43245E+12,2.69188E+12,2.81855E+12,3.00475E+12,3.21597E+12,3.48791E+12,3.77362E+12,3.94556E+12,3.99278E+12,4.12205E+12,4.1547E+12,4.56409E+12,4.97332E+12,5.3063E+12,5.81654E+12,6.16522E+12,6.64837E+12,7.44942E+12,7.47878E+12,7.66511E+12,8.01637E+12,8.7638E+12,9.36619E+12,1.01084E+13,1.06515E+13,1.07611E+13,9.5359E+12,1.06294E+13,1.12119E+13,1.13748E+13,1.16531E+13,1.20862E+13,1.26131E+13,1.29087E+13,1.35599E+13,1.40888E+13,1.42569E+13,1.30283E+13,1.41695E+13
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59271428571,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10792914937,7596801417,8168054813,8526444166,8766033040,10644418505,11605544219,12822590079,14303329717,13691194335,12574778898,15529429571,17186584919,20356184128,25433188652,30454527877,38579649563,54511448403,60615700236,48002784817,54050060504,59304547707,58227488185,63519288820,69134167681,75016002197,87459879235,97488809027,1.05898E+11,1.14953E+11,1.08983E+11,1.24925E+11
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26265E+11,1.21239E+11,81079660505,72843110882,75915534848,91977072160,92187158303,92556526125,76451476008,63454633128,84013554166,99723181468,1.14283E+11,1.34054E+11,1.65288E+11,1.92726E+11,2.33776E+11,2.95025E+11,3.38689E+11,2.35727E+11,2.96544E+11,3.56743E+11,3.91281E+11,4.05129E+11,3.75714E+11,2.8164E+11,2.71298E+11,3.18274E+11,3.2673E+11,3.36958E+11,2.9627E+11,3.45674E+11
Rwanda,22618137.78,21113908.31,30590005.21,27276333.78,23799084.02,34188127.77,43200377.16,35629452.96,37449846.7,39418464.42,44339210.83,49689885.23,62064668.53,53088374.87,84955123.96,72394396.54,84855416.49,81319772.51,103966976.6,109885320.9,129976357.1,127990765.8,182990867,177797172.2,182187881.8,188953082.5,217455219.3,194718383.2,193964629.6,181905084.7,153759580.9,283425885.5,291078395.4,339005720.4,382876398.9,248595853.9,257299600.3,357645213.4,390314052.5,514144851.5,640276211,606866732,663843164.5,580135979,701844115.1,784747854.1,968069004.4,1088453100,1059576571,1241918711,1270399003,1495872448,1776486224,1938048480,2220425206,2731456245,2939909790,3109422388,3361138909,3967665487,3831706233,3969599123
South Asia,29834722613,31317246288,31910912912,35599270586,38476895943,39285472768,41023396603,44739192435,43906601830,40657217180,51571569563,47200345417,39791941146,32754975767,31062111593,29781164260,32482460747,34810967211,38147017653,47170681206,52474678764,45683503246,47012848451,53992321909,52183398989,57178508100,60950774029,61116826115,63003587826,66088844590,66917783964,64817690255,79126396980,93137850617,1.00564E+11,1.20155E+11,1.23916E+11,1.33039E+11,1.49349E+11,1.55276E+11,1.6163E+11,1.65636E+11,1.8009E+11,2.0304E+11,2.41159E+11,3.17546E+11,3.81047E+11,4.11963E+11,4.84067E+11,4.66367E+11,5.30155E+11,6.30084E+11,6.64087E+11,6.21731E+11,6.30004E+11,6.04632E+11,6.31678E+11,7.34885E+11,8.1085E+11,8.10674E+11,7.05691E+11,8.84207E+11
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68390372456,65042046584,64775975153,73579792041,84572256984,1.08745E+11,1.46787E+11,1.80756E+11,1.99751E+11,1.8707E+11,1.99351E+11,2.10255E+11,2.26353E+11,2.34626E+11,2.5019E+11,2.47307E+11,2.02239E+11,2.02931E+11,2.08236E+11,2.28187E+11,1.83114E+11,1.89223E+11
Sudan,717855869.7,925211461.5,1053681695,1182151928,1258783424,1035650706,1038127034,978696170.7,985731072.5,865237191.7,824828696.5,750765186.1,646198308.9,670904937.9,889943728.6,1150741839,1211298298,1209272337,1113203571,1287556622,1709313394,1886649333,2027291177,2198211158,1984687867,1509972291,1146858586,1062777378,1170495904,1077972777,1062495957,1097853280,1124071524,1264450014,1605466624,1027852757,1441180351,2339430695,2773308211,3135071785,3897219103,3891957749,4058214878,4908176466,6807475252,7362303758,7038560664,7113873242,7754121854,7255531756,7746923062,410586893.7,385951707.7,482439588.6,603049554.9,654920158.7,831748634.7,1052910570,1078180453,1068476864,1026806277,1343154181
Senegal,1092492887,1449174440,1449174440,1436703018,1581371037,1429220205,1513522631,1584591537,1490486503,1353740126,1508621327,1461078680,1459608289,1449315551,1477252983,1650269009,1840439599,2127165874,1745844434,1849752076,1812029812,2363171654,2035770990,2349784708,2462223981,2398303554,2511119093,2340998735,2379486360,2346892528,2526218850,2485147912,2586836272,2594300771,2561024998,2607049487,2419859029,2495336981,2807138777,2926288808,2907968692,3402103432,3387982796,3683703568,3795306066,3941204757,4217884864,4695806725,4514303406,4532145604,4469224515,4689717371,4932590449,5265784323,5845842317,6298158511,6723169922,7846846137,8554219965,9139406499,9783642046,10570350000
Singapore,3923116090,3786005237,3870890311,4515638638,3692100669,4087649113,4663223742,4880273494,6416278731,7739525749,8753927844,9831393657,10254218795,11805353506,13536077975,12724250800,13919624673,15242653477,17245053826,21088231015,25580011638,28108015711,29816773349,31277931335,33803898749,32444428280,35985016002,40771384929,51640675007,56599141693,64803316846,69456211813,74644166424,88489525749,1.03059E+11,1.26668E+11,1.39369E+11,1.55021E+11,1.41931E+11,1.55289E+11,1.86376E+11,1.73659E+11,1.83281E+11,2.01405E+11,2.4697E+11,2.75551E+11,3.03932E+11,3.26617E+11,3.62142E+11,3.26124E+11,3.79304E+11,4.00878E+11,4.11228E+11,4.38009E+11,4.50136E+11,4.65354E+11,4.66265E+11,5.03902E+11,5.40241E+11,5.4056E+11,5.28207E+11,5.68235E+11
Solomon Islands,,,,,,,,,,,,,,,,,,,,,163768779.3,160781466.1,158114222.1,164302228.1,164622297.4,159394499.2,166115954,182972935.8,239411818.1,251894519.8,232263604.3,190014459.9,176038101.5,228529462.7,261069839.1,246666721.7,203457369.5,232370294,217220348.3,169209957,130161505.4,117998872.9,106903138,113197833.8,134109026.4,196949294.2,282301101,362211730.1,357410691,368079666.9,531101617.9,496427446.3,500161587.9,554786744.2,546144873.8,620614325.2,648353662.5,668838096.1,687615493.6,722182975.3,570150069.5,
Sierra Leone,,,,,,,,475018582.4,554651523.1,617423826.3,608342338.8,535439911.1,471412229,524689779.7,519197696.6,404820916.1,384665008.8,409886860.9,456047100.2,554598151.3,419508766.3,357204134.9,279565451.4,214066744.1,187003773.4,210005042,239339557.2,219181480.1,198421669.4,264762803.7,193864116.3,250170762.8,228057051.3,220836247.6,211789036.6,213247866.2,361141865.3,164890198.1,195571878.5,174050764.7,274700935.4,417415101.4,510651971.4,596642845.5,564284568.7,588770818.9,555182314.7,544242063.6,560880105.8,754161514.1,962252047.4,1882809907,2069174349,2480063076,2448829991,2001365444,2480234597,2636198783,2331934833,2167893789,2330275475,
El Salvador,,,,,,1940182055,2135391925,2173494285,1955050541,1901707368,2030166584,2202028052,2398068800,2827335990,2894115386,2680570467,3202343125,4211424436,4281212062,3917950872,2902108229,2534549599,1974072980,2243940560,2270096658,2250844944,2178507639,2183005613,2176703049,2307454145,3264287882,3390462252,3970574086,4730030630,5408493593,6415489772,6069727260,6996127267,7437205993,7570529583,8566012120,8810337114,8889105455,9255761361,9453518583,9912294178,10829018534,11986680419,11466780250,8887466167,9678401886,10207321875,10325787300,10783411406,10515261049,11033340000,10950110347,11096641696,11357353817,11725651982,10490521243,13437711736
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085251747,2140410911,2138037734,2158418419,2208796818,2004598011,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3987000000,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2475302220,4094365112,5440876599,4957514562,3300856344,4146759439,7104257458,9063653257,10712319665,14024941320,13460769736,16020681657,19451671424,21412833582,16726360473,16714225715,17911892504,17800701949,18953625264,19918386309,20707756724,22162860693,24620346765,27276795446,30186211187,29095337437,34707291699
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,2.7025E+11,2.12962E+11,1.57664E+11,1.37788E+11,1.38359E+11,1.18753E+11,1.02026E+11,1.09725E+11,1.20236E+11,1.26588E+11,1.42068E+11,1.3295E+11,1.48433E+11,1.47015E+11,1.52526E+11,1.80675E+11,2.11226E+11,2.13478E+11,1.84335E+11,1.95355E+11,2.31683E+11,2.42503E+11,2.97121E+11,2.73405E+11,3.20447E+11,3.81215E+11,4.46024E+11,4.33701E+11,3.96185E+11,4.01393E+11,4.15112E+11,4.09562E+11,4.29219E+11,4.39865E+11,4.23818E+11,4.04386E+11,4.09761E+11,4.49535E+11,4.8619E+11,4.32159E+11,5.15543E+11
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981369404,7131680788,8015005959,7803680649,5052795473,5591711574,5876888865,3467364408,,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,2.71142E+11,2.13665E+11,1.58184E+11,1.38243E+11,1.38816E+11,1.19145E+11,1.02362E+11,1.10087E+11,1.20633E+11,1.27005E+11,1.42537E+11,1.33389E+11,1.48922E+11,1.475E+11,1.5303E+11,1.81271E+11,2.11923E+11,2.14183E+11,1.84944E+11,1.96E+11,2.32447E+11,2.43303E+11,2.98101E+11,2.74307E+11,3.21504E+11,3.82473E+11,4.47496E+11,4.35133E+11,3.97493E+11,4.02718E+11,4.16482E+11,4.10914E+11,4.30636E+11,4.41317E+11,4.25217E+11,4.05721E+11,4.11113E+11,4.51019E+11,4.87794E+11,4.33585E+11,5.17245E+11
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31065E+11,2.3443E+11,2.38843E+11,2.52044E+11,2.66736E+11,2.74434E+11,2.51471E+11,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17920174297,17813250540,16970115051,18945227738,22075054870,24175279559,23728952479,22842996451,24286385070,28869468829,30452901275,32921210193,40351696797,46372733672,55255615920,60603402592,63093013048,51163395088,59665060912,64329075870,65683693472,69378686500,72533281288,78712498087,82517684606,85827850854,89987004161,91867741681,84295402745,93775475869
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12077858868,9378311930,7227547820,8497097960,9613630738,10699533195,10956022618,12236843189,13467670220,14600234350,15566745453,16130748578,17038163696,18139593785,20673361745,22190144642,24939183622,29193127053,30387178169,24800384669,26445327400,27850597594,26865993664,27433260977,28573663816,29807624111,31682206053,35063240218,37548083097,39301896781,35537281819,41708808584
Sweden,19603848332,19643099790,20762731373,22236912979,24393941150,27150422649,28317928141,29025869917,31435008240,35490133698,38906733332,37622804659,39127686168,41827553000,45968532977,44359628640,48351986251,46514589279,43956316228,49055226907,49251388047,47354951076,49597193861,50102101077,52759157498,56912277716,58941107464,63266619554,66442256834,71563914593,72372839519,68826732415,69957693887,68048349855,76804650236,82348441864,85174458439,95665824162,1.06122E+11,1.11862E+11,1.2556E+11,1.23753E+11,1.22477E+11,1.2633E+11,1.34967E+11,1.44198E+11,1.5621E+11,1.68748E+11,1.73904E+11,1.48627E+11,1.65694E+11,1.77432E+11,1.79231E+11,1.78873E+11,1.90291E+11,2.01825E+11,2.10846E+11,2.20816E+11,2.2926E+11,2.34141E+11,2.21106E+11,2.41984E+11
Eswatini,62951754.96,77258964.04,106874918.1,143930612,142786024.6,170398934.5,263968050.4,290436179.4,300022180.8,324772880.6,323771860.6,283568599.7,313183752.2,334931364.5,336504848.6,326346355.5,392589198.8,374562106,463982100.5,542242628.1,789813339.6,824128612.5,771952836.2,811077259.3,705719481.7,513382374.6,478578793.7,555214735.5,614419291.6,659891820.5,753263660.2,817311977.8,956661034.2,1068850583,1034118039,1149532245,1189523664,1290895114,1415177825,1306306910,1377893689,1466196982,1560038585,1675796039,1649161864,1556427897,1241098399,1338171587,1505402042,1616662106,1822941460,1481158702,1445628725,1615192253,1619859853,1665233707,1802577002,1930785716,2022589433,2053464237,2040526446,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000145611,1040061581,1142529851,1252543564,1134804469,1143882905,1045508988,1124967631,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395020627,,,,,,
Syrian Arab Republic,,,,,,,,,,,3570470425,3856016167,3985813554,3776078674,5694450865,6684586682,6399593993,8952786441,7714116920,8722333329,8686001973,7968266244,6736786418,6655912988,6582527052,9129508284,8129672761,9633084707,9298061954,9828184941,9939093426,10101393337,11427700556,11375117938,11673894419,11667895917,11193929124,11011846917,10313042632,11502064972,11225623340,12388567083,12388567083,12690534258,17789006235,22412915823,19566945396,21781498972,23446104722,18062852770,20793022316,17425522501,9492609135,7728496309,6610009553,6505014486,6342161521,8325236186,7806313488,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3160504208,3220278836,3933665530,4584924315,4482120939,4981308569,4692392689,5119865460,4003726584,3587334182,3540698888,3590268753,3733879427,3801089249,3994944706
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94112E+12,,,,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.10199E+11,4.66634E+11,3.32084E+11,3.02931E+11,2.98516E+11,3.25804E+11,3.58911E+11,3.95482E+11,3.92084E+11,3.6721E+11,4.38789E+11,4.36276E+11,4.82738E+11,5.54246E+11,6.53391E+11,7.26501E+11,8.36866E+11,1.0034E+12,1.0919E+12,8.4838E+11,9.81814E+11,1.11702E+12,1.1717E+12,1.22094E+12,1.20117E+12,1.11355E+12,1.15192E+12,1.28803E+12,1.33566E+12,1.37799E+12,1.30823E+12,1.48173E+12
Togo,247427271.8,252806560.1,247427271.8,248771479.5,348280751.7,341626531.9,386011499.4,352386077.8,375250819.2,437120175.7,496299250,595828943.6,568929381.5,496299250,496299250,610624303,765296997.5,1322120049,1650341826,1398785924,1252182493,1176012873,1221022177,950965314.8,1047909361,1246782688,1461936830,1392882869,1529693854,1382656567,1421307120,1290546865,1133100147,767108813.3,673521551.2,873557469.8,1278736123,1278736123,1373362551,1255253333,1192490714,1225276126,1303523844,1472989007,1434352873,1322071246,1250588363,1303015343,1344463069,1431242513,1579817611,1999087037,1927307364,2275533156,2153845262,2417102030,2441272615,2163083957,2276697123,2309676464,2327444166,
Thailand,2837473168,2999635576,3567127665,4026534808,4485941948,4837232338,5918177224,7161303600,8323323331,9052965102,9295903371,8067598837,9100484059,11249969281,10607922690,10412503375,11194117017,13399454508,14292772679,17279723812,17251797678,17348743978,14811537167,19664386511,21165272998,18484109836,18312481804,24457884872,34134512394,41503639855,51334465431,57976304801,63175845311,71531229624,84035056265,1.03338E+11,99981107408,91296804770,73443277322,81813748423,1.03051E+11,1.04565E+11,1.11069E+11,1.23394E+11,1.48449E+11,1.72483E+11,1.7756E+11,1.85018E+11,2.06107E+11,1.63294E+11,2.00779E+11,2.25676E+11,2.38381E+11,2.42387E+11,2.29544E+11,2.29553E+11,2.27277E+11,2.4143E+11,2.61407E+11,2.47901E+11,2.1285E+11,2.50937E+11
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16333428571,,,,,,
