Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Nauru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45760878.61,,,,,,
New Zealand,,,,,,,,,,,8431560522,9046848794,9233727227,9053900521,8807961785,9931876079,11032871563,11027582768,11292914451,11790081417,12163837584,12444155582,12638085741,13407636116,14664657334,14907951673,15592878537,16732426298,17088058718,16750134417,18309899405,20000997228,20918115727,22412952109,24317281682,25235875800,26296132080,27193329033,28122252480,30457473108,32302776548,33364509144,35877545285,36839670845,38008387873,37840163880,39152756499,40688911592,39596190310,41194322077,42356398821,43328116599,44645873882,44706375634,46785570878,49705887481,50479129692,52272047281,53752865287,53619318328,44165548911,
OECD members,,,,,,,,,,,1.28421E+12,1.36202E+12,1.46645E+12,1.63095E+12,1.73386E+12,1.68585E+12,1.83677E+12,1.94639E+12,2.06827E+12,2.2076E+12,2.30863E+12,2.42063E+12,2.41682E+12,2.47943E+12,2.71528E+12,2.84006E+12,2.90982E+12,3.05001E+12,3.29087E+12,3.53733E+12,3.76876E+12,3.9451E+12,4.13856E+12,4.25795E+12,4.63551E+12,5.04819E+12,5.37811E+12,5.98779E+12,6.31097E+12,6.64395E+12,7.41813E+12,7.47649E+12,7.609E+12,7.78977E+12,8.48406E+12,8.99475E+12,9.78682E+12,1.04324E+13,1.06479E+13,9.50555E+12,1.06062E+13,1.12971E+13,1.16106E+13,1.19082E+13,1.24122E+13,1.29561E+13,1.32969E+13,1.39565E+13,1.44701E+13,1.47392E+13,1.3396E+13,1.45976E+13
Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21917835560,22721193355,26384179913,27990775670,27102230339,26056113110,25148836205,30114549923,24642154440,24493117623,27167970819,28476184803,32536827538,33785222203,35686296627,39430285152,39576893062,39080884265,38329628464,38019952175,39089443709,39846405807,29545005408,
Other small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.30673E+11,,,,,,
Pakistan,1688032176,1738556314,1792043669,2490340690,2427518741,2441003089,2702512708,2833341482,3023880575,3297835938,3820114174,3854043929,3191750574,3375177641,2792151926,3114556950,3555345154,2930240805,3304058886,3743809932,4474110568,5290494406,4973868094,6196073530,5967308276,5945824114,7896552634,8843320705,8461946360,9627553557,9735861012,12993989280,14789886022,14984721779,15450845956,14975683769,15274382542,14276053013,13458039160,13074442374,15168445230,17015656125,18709424581,24019018088,23652291660,26426033811,29039756704,29478177961,28136306831,27190595270,31461601529,32207932946,27376471679,31094424976,30634172682,28690885215,28230882989,28928564504,31833168126,36026336917,36572283712,38333266294
Panama,1549446413,1780706997,2140986798,2379550345,2385636188,2719138377,2983262415,3279032667,3526116418,3767114326,3949688528,4117565489,4169454832,4366837533,4672068404,4751428505,4632388354,5124827616,5481947830,5408692435,7262461746,6429080480,6633935797,5995020949,5748447836,7823297773,7968092578,6693347136,5799255949,6506022921,7616494583,10640464195,9728841785,8663496835,8390626900,9244298949,10055517094,10799053357,10704414373,9372875480,11103527059,11141020549,10863180328,9770566017,11582927637,12893909554,14325776139,17470106465,20935473560,20448834353,21631508831,26108612499,28551222175,27496205823,25554585414,25793600000,24674869385,25918617716,27238363960,27201168606,21236365601,
Peru,4786828268,5648697814,6030338733,5921789201,6330223992,6513658961,6818696887,7220261454,7932703638,7792207566,8237741564,7996596717,8739954906,7122017257,7492665818,7665108430,7928237992,8954649393,10113656108,11798578437,10638884699,10364762779,11392891736,10085488191,10834686071,11279189536,9774610575,9424916196,8796290740,10451327596,9230832380,9763961729,10190602612,10507319918,12545028227,13235142184,14413042014,16300979449,17351093121,18556130334,20003342928,21363647193,23034485564,24492690515,28096809797,32075699774,32454936115,34616995470,37310810129,36082414156,37248634606,39293213139,40513708355,40284929910,38752870055,40404471800,45152139794,49128625192,50780913959,50947516881,41661722712,48780304858
Philippines,3186616326,3292040803,3815198298,4543586357,4816071077,5470843978,5804468299,4967433136,4407344165,4214671576,5083350651,5256855127,5913363014,6862349873,6079348960,6294164027,7101620806,8267240398,8767842121,9144346833,12785462185,13996936530,12522194184,13179584277,13895303145,11581611939,13511486448,14356051908,16479262705,17860156676,18276716465,19449100385,20437556135,21652451719,25719278815,28588261822,32743815508,38209629345,30600505624,33711671369,38338061713,37506830234,39324083980,42954966755,45764795009,51484529099,56662420631,58284185848,55777762887,53151568770,63945446410,63446120445,66305905165,67614524230,75820963583,83378041349,91054204459,1.06899E+11,1.19531E+11,1.22682E+11,1.02877E+11,1.11071E+11
Palau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48747844542,54271388778,60893487200,69566786046,67817217138,83826767476,86388115135,90557103064,1.03307E+11,1.0824E+11,1.19032E+11,1.3733E+11,1.51143E+11,1.61801E+11,1.52198E+11,1.71735E+11,1.8491E+11,1.92783E+11,2.03473E+11,2.17122E+11,2.34564E+11,2.56299E+11,2.80974E+11,3.00499E+11,3.16101E+11,3.1652E+11,3.54407E+11
Pre-demographic dividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.86367E+11,2.26394E+11,2.30499E+11,2.6896E+11,2.55196E+11,2.63933E+11,2.52074E+11,2.28226E+11,2.17974E+11,2.45649E+11,2.50416E+11,2.49557E+11,2.62672E+11,2.70639E+11,2.88802E+11,2.78883E+11,
Puerto Rico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69467058800,,,,,,
"Korea, Dem. People's Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,,,,,,,,,,,8632800262,9486117750,11245749719,11715597362,9875192855,8335705996,8335705996,8827465408,9630159152,12804862752,13088567417,12507047302,13090977279,14872027285,16602409165,17709112769,18905479439,21025355819,22745908525,25521924201,27943477137,28268190508,29183374435,28228080508,30596036204,33300116612,35198334507,37769838110,40836036897,42276119168,45880522687,46935192355,48488917594,50889413084,52697162408,52832981210,59408731258,63236832547,62973119085,56647031627,61863659451,66121685890,68158606211,73067598287,76212084303,80984130312,84572253949,91681080561,95470644029,99361347364,80843933373,91412792577
Paraguay,,,85038924.14,83177314.63,93542211.84,123931228.3,114102540.7,111673159.4,118964923.1,140447217.3,165407013,165967379.1,198811949.9,281863305.6,390830015.8,375788758.6,677374923.2,833123201,1007192263,1843385790,1501762691,1120064151,1208921437,1030570076,1293542710,1756246323,2407070958,2545403618,3538393510,3885338012,4556954797,4865245982,4929960554,6278395532,7031867764,8253971540,7541336277,7114796166,8082946621,6962434194,7114128006,6211426524,6781956649,7473107627,8049220862,8894621537,9200009346,9998296897,10645677868,9588539346,11855870533,11896111613,11220026926,12746508001,12198303017,12589178290,13743152375,14908356113,14849242238,14343000578,13050351512,13338210596
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642283771.2,814234984.7,781964902,945341938.9,1107471823,1170608941,1370621096,919151726.9,749694819.3,842763608.5,930376103.5,1098118176,1065380411,1265080777,1483176650,1582481204,1608203734,2017100000,2027800000,2117300000,2319600000,2244300000,2208300000,2515600000,2578700000,2630500000,2335900000,2775000000
Pacific island small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3703766448,,,,,,
Post-demographic dividend,,,,,,,,,,,1.33363E+12,1.41418E+12,1.52127E+12,1.69332E+12,1.80104E+12,1.74872E+12,1.90928E+12,2.02005E+12,2.14239E+12,2.28866E+12,2.39202E+12,2.51311E+12,2.49731E+12,2.561E+12,2.80936E+12,2.94589E+12,3.02288E+12,3.18412E+12,3.43859E+12,3.68536E+12,3.88039E+12,4.03593E+12,4.18277E+12,4.30847E+12,4.69397E+12,5.10573E+12,5.4282E+12,6.01566E+12,6.26284E+12,6.58723E+12,7.34819E+12,7.37482E+12,7.52836E+12,7.74773E+12,8.48861E+12,9.00632E+12,9.7903E+12,1.04426E+13,1.06946E+13,9.51717E+12,1.06576E+13,1.134E+13,1.16241E+13,1.19508E+13,1.23721E+13,1.27641E+13,1.30516E+13,1.36811E+13,1.41384E+13,1.42849E+13,1.28883E+13,1.39649E+13
French Polynesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92291208791,,,,,,
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10414844075,8548898644,8796627019,9775342525,11636164418,15415765277,16353824884,18180354513,17890096573,19198851404,15632382883,17861621775,20960870331,22709174700,25921156110,28306765081,31638839356,38251105858,43510899864,41037815346,47408609121,53152756233,53740189719,64798908629,70330098032,73553461318,85571797027,92216640628,97122631241,1.02327E+11,92703245978,1.04321E+11
Russian Federation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39246E+11,1.67529E+11,1.19488E+11,1.22012E+11,1.3735E+11,1.53197E+11,1.58734E+11,1.5794E+11,1.60941E+11,1.78965E+11,1.95966E+11,2.04197E+11,2.2523E+11,2.53608E+11,2.83534E+11,3.01964E+11,3.24007E+11,3.44419E+11,3.46485E+11,3.302E+11,3.53315E+11,3.54375E+11,3.59196E+11,3.75582E+11,3.77499E+11,3.91365E+11,4.03767E+11,4.24011E+11,4.47561E+11,4.5084E+11,4.32203E+11,4.46079E+11
Rwanda,67394209.11,59511419.41,53580469.75,30915316.3,54691875.44,58998655.05,58866464.79,58707923.25,52231209.2,50938775.28,80899957.54,72669605.43,78160257.89,113221121,119751227,92728895.27,157659402.2,101151958.4,145314071.7,196759043.8,183134321.5,185407310.6,189318967.8,171310797.2,195907995.4,247504871.9,251351783.4,279115289.7,221543895.8,232928667.9,224735327.7,207743446.5,190085258.5,156258960.9,60841953.4,66056763.18,93847646.81,122387279.4,124712955.6,175176329.6,175524986.5,245504242,258016506,310641684.6,409250186.4,454931185.8,462799711,666201030.2,590135916.9,571742819.3,618906479.2,765535803.9,834523530.3,992108325.6,1063943223,1130492668,1276682987,1829582118,2018244866,2419565136,2197492720,2260081840
South Asia,10135491351,10170279953,10477241921,11596427551,11195295994,10562594084,12002127141,12449343293,12874853034,13064305532,15755423594,15486343339,15243614076,16429323654,15917389774,18438726130,21495468884,20283981463,21835284287,24481507306,26200409396,26711855300,27507359793,28668439747,29693361663,28723310078,32150291847,35563828281,37174049319,41513292634,45025715458,51400656839,55468855660,61154960044,67391447107,81037137236,85354459411,84380081489,92041217618,1.03818E+11,1.22165E+11,1.28157E+11,1.49598E+11,1.65959E+11,2.05036E+11,2.5409E+11,3.01561E+11,3.19444E+11,3.56853E+11,3.40236E+11,3.99366E+11,4.59164E+11,4.84127E+11,5.21574E+11,5.30978E+11,5.03493E+11,5.24279E+11,5.46111E+11,6.06467E+11,5.99205E+11,5.42183E+11,6.4485E+11
Saudi Arabia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.69235E+11,1.6447E+11,1.47572E+11,1.78441E+11,1.92242E+11,2.05125E+11,2.09629E+11,2.10025E+11,2.07531E+11,1.85282E+11,1.93349E+11,2.13006E+11,2.20221E+11,2.20614E+11,2.16522E+11,2.1801E+11,2.35446E+11,2.28201E+11,2.4454E+11,2.3232E+11,2.08532E+11,2.12701E+11
Sudan,3486228364,3617110794,4533286501,5372122767,4711762700,4116842761,4880517117,5444601534,5723905215,5888506124,5683440000,4985788706,5054549644,4847353771,4097674593,4829706790,5358193615,4664193256,3907212642,4691880417,5458901209,4599691815,4562268538,5163167670,4893295606,4205075930,4178606327,3899302211,3539067230,3115851560,2383515299,2182620767,2666137202,2440401453,2647037665,2688019961,3018406518,3073738230,4678082044,9942484243,8881175862,9752877285,11559305079,14804886886,16048497320,16520323288,18777513278,21223048363,24079670589,24513104649,26719284102,971401190.7,227307773.5,368238532.3,633370484,620703204.6,601833467.2,655998878.8,705854409.7,754558409.1,792286590.2,869548219.9
Senegal,1012601640,1348793479,1415226564,1115270980,1223979745,1272294703,1416368943,1350289781,1422326901,1401203234,1530111765,1355164473,1543652577,1350831413,1441825670,1623814185,1887589204,2015956102,1325916319,1607565210,1323074003,1745241494,1870125670,2260777958,2093793303,1797678611,1882135653,1750288744,1759678044,2043222418,1950364093,1818523012,1784275450,1674492720,2489197603,2517752176,2298395003,2210114737,2499705531,2517366153,2696391527,2534536591,2862889500,2759227608,3117254661,2991156463,3170485815,3241221558,3274629136,3334132168,3307387715,3377795333,3623202761,3522445811,3685749402,4030818402,4198004138,4541516149,4913426141,5635460426,4891777810,5612833791
Singapore,3728906023,3526112889,3691882456,4208757637,3453884201,3813281932,4488143730,4663369217,6270439337,7369290079,7757564737,8574047134,9056808263,11065755019,12682790224,12354087867,13831902822,15795679372,17619362816,21747963340,26529895257,29510837940,30943628164,32687809136,35506255455,34342595287,38758583067,44237925516,57378164097,63051934827,71297352342,77419770148,83026985743,97122199593,1.15082E+11,1.3935E+11,1.52374E+11,1.67963E+11,1.60544E+11,1.73416E+11,1.98264E+11,1.91046E+11,2.05146E+11,2.33602E+11,2.78919E+11,3.14564E+11,3.49022E+11,3.78822E+11,3.98753E+11,3.70027E+11,4.35846E+11,4.69365E+11,4.75923E+11,5.05144E+11,5.2343E+11,5.49432E+11,5.49627E+11,5.90171E+11,6.3479E+11,6.36722E+11,6.35146E+11,6.78353E+11
Solomon Islands,,,,,,,,,,,,,,,,,,,,,56196847.88,55132880.02,54262360.86,56390296.58,56487020.93,54649258.27,67029975.18,70995673.57,78153275.54,81055006.07,76508961.57,80861557.36,91501235.97,92178306.42,99432632.74,112103522.7,128546662.4,139960135.8,163077255.6,173523485.5,128933559.8,88309332.38,104655747.7,137832200.1,169944684.6,186774721.6,203894931.7,214631334.7,251289863.7,226721878.5,290173052.7,372001853.6,440289245.4,458957045.1,478495364,527147712.5,506835598.8,578798515.9,651728676.5,563999690.2,403533992,
Sierra Leone,,,,,,,,305955315.7,423568187.6,452888598.5,425315926.3,419365062.4,402677794.4,384005718.3,363261528,315298908.6,320875586.2,287914460.1,219732951.8,212234661.5,165479915.2,157105694.4,129437231.9,115803678.5,140298922.1,143860954.4,175843991.4,154772814.1,102847412.9,147498240.9,119894231.7,180610091,169823655,147121969.9,112076906.1,71610282.6,126316463.1,93553876.99,79802819.68,78782212.19,95605949.49,106838060.6,144701122,233387052.8,260231783,278190996.6,297326020.8,300784306.1,250440096.5,273069763,325238701.2,320866725.9,825520798.8,1133497426,1818839068,816852288.8,994258267.9,1225672122,798316722.2,785368596.6,708109247,
El Salvador,,,,,,1337407646,1328005935,1537414503,1701967948,1633029750,1495778177,1610636862,1899589571,1823935690,1925131735,2103880238,1924691720,1710674963,2040291214,2708462707,2236616202,1800037774,1522686675,1837783664,1741960026,1651717361,1437168010,1612419978,1464678449,1265690490,1568122796,1535543980,1634273309,2100336185,2286728724,2558843578,2797770000,3600606732,3707805432,3936747296,4541204664,4468278664,4711479083,4889123262,5010557852,4978721046,5276042542,5371813598,5508129406,4998326535,5672304062,6072837674,6099803996,6485625970,6697826552,6911040000,6930354665,7163915703,7276043051,7721925011,6088100873,7869773459
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476172196,2518644445,2487427459,2516522867,2528392576,2347978697,
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038000000,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1042768497,2328118193,3517312524,4555094411,2632617538,3117428872,4799482407,5727832745,7335065076,8061529399,9462293473,10148704088,10531298191,11853588870,10486950816,12254555129,12944344986,13314146312,15717081115,16394719671,17915468416,20066580340,21718233567,23347492083,25137801738,24076322885,28740268023
Sub-Saharan Africa (excluding high income),,,,,,,,,,,,,,,,,,,,,,1.21116E+11,1.16671E+11,1.18172E+11,1.26591E+11,1.3397E+11,1.30687E+11,1.33848E+11,1.40888E+11,1.52971E+11,1.52049E+11,1.52832E+11,1.47954E+11,1.63129E+11,1.69524E+11,1.79508E+11,1.87401E+11,2.04013E+11,2.09828E+11,2.19453E+11,2.28008E+11,2.2613E+11,2.36565E+11,2.4709E+11,2.58614E+11,2.81486E+11,3.22784E+11,3.36452E+11,3.69401E+11,3.35603E+11,3.56915E+11,3.52774E+11,3.25679E+11,3.202E+11,3.47743E+11,3.43058E+11,3.43253E+11,3.62067E+11,3.71693E+11,3.8754E+11,3.47298E+11,3.82816E+11
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34875800177,38657622781,38051895945,37264677923,3024096899,6034581960,9220841235,4397355863,,,,,,
Sub-Saharan Africa,,,,,,,,,,,,,,,,,,,,,,1.21573E+11,1.17111E+11,1.18619E+11,1.27069E+11,1.34475E+11,1.3118E+11,1.34354E+11,1.4142E+11,1.53548E+11,1.52624E+11,1.53409E+11,1.48512E+11,1.63745E+11,1.70165E+11,1.80186E+11,1.88109E+11,2.04783E+11,2.1062E+11,2.20282E+11,2.28869E+11,2.26984E+11,2.37458E+11,2.48023E+11,2.59591E+11,2.82549E+11,3.24003E+11,3.37722E+11,3.70796E+11,3.3687E+11,3.58263E+11,3.54106E+11,3.26909E+11,3.2141E+11,3.49057E+11,3.44354E+11,3.4455E+11,3.63434E+11,3.73097E+11,3.89003E+11,3.48609E+11,3.84261E+11
Small states,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6834E+11,,,,,,
Sao Tome and Principe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13383485929,13349499330,15319722393,16016472079,15651323620,17803192805,17395656516,19176142889,20770731487,23065068784,24775227573,29666013652,35938711350,40478809251,49722029111,56911063519,58624260155,49029264795,57528767069,63644153591,69463782810,73638769975,76360042285,81433587327,85530196283,88679615194,93199241473,93939933417,87102336107,96013907030
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14592837228,11652933183,8915096956,8967399393,10072874766,10182668834,10485281817,11705204555,12620767935,12873751298,14494880553,15535983098,16745042595,17274269149,19527260448,21746320624,24817452305,28256606084,29438676680,24563493681,27059281905,28917889081,29061304717,29951193969,31751450753,33256871128,35306614089,39215499012,41629425156,43509754375,39740635901,44985222341
Sweden,13747205536,14462126211,15633553401,16774756702,18787667062,19839835855,20812037307,21956640802,23625376737,26342251607,28669254201,30045382481,31818043672,36177129246,38094546340,34551748131,36037421453,36577953052,39431046604,41836368222,41585348548,42875153325,45774689841,50126076989,53676321219,54358075162,56249620517,58520030165,60472784381,62394240081,63834353681,62579507477,63929511493,68919617037,78298335801,87133357288,90978954454,1.03656E+11,1.12897E+11,1.21026E+11,1.35599E+11,1.36399E+11,1.38717E+11,1.44693E+11,1.60984E+11,1.71286E+11,1.8604E+11,1.94589E+11,1.98194E+11,1.69539E+11,1.8759E+11,2.00196E+11,2.0244E+11,2.00207E+11,2.08948E+11,2.21068E+11,2.26373E+11,2.35726E+11,2.45737E+11,2.60417E+11,2.48462E+11,2.67062E+11
Eswatini,82450886.46,86839906.6,104552717.2,148442930.1,155810203.1,198759920,239671879.9,231833769.2,270395101.8,299863939.7,319614403.1,326511832.8,328078578.5,400027278.3,461787193.7,425264115.1,434668994.8,377925031.3,376828707.1,384822495.7,598657362.6,683105421.5,587542547,576918595.3,485405450,361459459.1,457811233.4,618993618.4,635227558.5,703476746.4,727827662.4,767461962.9,797505377.5,879983609.4,978948781,1002701914,975792650.1,1150136950,1241309648,1197788789,1378582899,1446539647,2229787074,2441274968,2140476475,1792848610,1918886944,2183330998,1897890110,1747112821,1818822176,1409524594,1569362211,1585513953,1770242734,1751537858,1815501568,1898313992,1829467611,2127367910,2076285249,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049311126,1118171635,1168065601,1227870013,1220502793,1225384827,1017069371,872645532.6,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290378307,,,,,,
Syrian Arab Republic,,,,,,,,,,,1834362327,1743813808,1844487658,1889472186,1956354268,2517090228,2210676969,2123239244,1941532248,2321598141,2241876408,2262798026,2283506158,2357982238,2251178293,2463932239,2247793017,2683548232,3011188089,3552283346,4350019149,5058426354,4978369142,5442883958,6711478158,6891324777,7818402537,9001632876,9046830890,9917060405,9964149295,11255830470,11255830470,9384596078,11623483684,11449340187,13803754161,13998666785,13682067199,11085224739,12325455813,6499242677,2134401507,1483056033,1268411212,1248282542,1217022107,1581914097,1354393209,1403141455,,
Turks and Caicos Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2437493325,2409296731,2080151099,2530273045,2718163662,2790224296,2407963556,2542809557,3285310490,3157146751,3198189629,3345306409,3546024673,3585031005,3572144549
East Asia & Pacific (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.32946E+12,,,,,,
Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.16692E+11,4.82328E+11,3.50035E+11,3.44207E+11,3.74485E+11,4.05314E+11,4.46922E+11,4.70679E+11,4.84541E+11,4.8994E+11,5.58069E+11,5.78868E+11,6.31402E+11,7.01794E+11,7.88972E+11,8.23833E+11,8.81781E+11,9.51987E+11,9.86593E+11,9.13121E+11,9.80114E+11,1.03889E+12,1.07876E+12,1.12707E+12,1.15402E+12,1.19476E+12,1.24632E+12,1.34607E+12,1.43075E+12,1.48398E+12,1.37467E+12,1.53073E+12
Togo,122769855.1,173183508.6,164286967.5,116839356.3,176148722.8,191436993.6,228527493.5,232715384.6,260234018,309290174.9,314076028.7,675939120.2,653167606.4,584855180.1,565679727.1,626800560.9,520137545.7,687924038.4,1023957320,707099385.6,1034282985,902631312,903491778.1,800234783.4,801954658.5,828630730.1,912885218,947413615.9,1032605051,931710091.2,857988577.4,896598039.4,720864870.1,697797159.4,685236834.7,826395576.6,904637092.6,904637092.6,894686080.5,883055160.9,846849886.5,825054211.8,914202602.6,1068977319,1010478762,997656897.4,939040826.1,931404541.4,953362599.4,1055134149,1159847827,1407093380,1543166250,1659338628,1526932201,1498688203,1598949161,1587472614,1618803271,1652457501,1575400211,
Thailand,1866819689,2256586945,2236051396,2359164220,2913058879,3159234286,3856739640,4287546597,4308057027,4369600880,4912964008,5812213246,6777234020,6470205564,6974676744,6645668340,8246750468,9167961444,10308469488,11383163288,12260477168,13383652455,14944103083,14049958846,16474723784,18087423886,20875862749,25427972547,32337023451,39301715017,44565849497,51313127990,58398144066,65981100140,74627871805,86098505272,82238127912,89682276727,99360267885,1.07941E+11,1.2503E+11,1.25005E+11,1.32364E+11,1.44454E+11,1.65589E+11,1.78438E+11,1.97688E+11,2.15269E+11,2.28753E+11,2.00982E+11,2.29562E+11,2.51392E+11,2.60597E+11,2.67149E+11,2.68072E+11,2.71424E+11,2.78741E+11,2.93183E+11,3.03007E+11,2.94058E+11,2.3618E+11,2.6079E+11
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12771714286,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),39512564591,40960612190,44928693932,47860433032,47718144684,54807335633,59904381533,60813722788,64878563359,71314189874,75444375770,77271847797,87881769758,96556061460,99461870227,1.02255E+11,1.09767E+11,1.19347E+11,1.3538E+11,1.50939E+11,1.64322E+11,1.75082E+11,1.82461E+11,1.95684E+11,2.10857E+11,2.18406E+11,2.15696E+11,2.33164E+11,2.51261E+11,2.65182E+11,2.74497E+11,2.83105E+11,3.00184E+11,3.19021E+11,3.42581E+11,3.80651E+11,4.12549E+11,4.51426E+11,4.79667E+11,4.99097E+11,5.496E+11,5.6393E+11,5.79329E+11,6.15575E+11,6.9149E+11,7.51043E+11,8.09043E+11,8.52898E+11,8.58032E+11,7.82903E+11,8.96441E+11,9.58659E+11,9.87336E+11,1.00082E+12,1.02799E+12,1.07548E+12,1.10629E+12,1.15722E+12,1.20799E+12,1.22071E+12,1.1279E+12,1.23798E+12
Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52049900,64140600,58766400,54129300,48334300,43210600,52205500,69019400,83759500,84766200,108525000,81473700,115003200,87284700,67633000,48508500,52618400,32070300,37409600,504064500,1639541800,
Middle East & North Africa (IDA & IBRD countries),,,,,,80424884971,88911681771,99743888863,1.11607E+11,1.29045E+11,1.42364E+11,1.53413E+11,1.79926E+11,1.98087E+11,1.93665E+11,1.78806E+11,1.956E+11,1.87245E+11,1.52778E+11,1.35942E+11,82962868969,84418052929,1.07934E+11,1.20712E+11,1.12967E+11,1.10559E+11,1.02935E+11,1.22527E+11,1.35295E+11,1.4609E+11,1.64463E+11,1.77276E+11,1.84421E+11,1.93103E+11,1.97659E+11,1.94505E+11,2.02003E+11,2.04381E+11,2.07977E+11,2.14274E+11,2.28079E+11,2.30674E+11,2.40031E+11,2.59049E+11,2.72968E+11,2.91041E+11,3.14939E+11,3.33745E+11,3.47035E+11,3.24596E+11,3.40043E+11,3.11549E+11,3.10944E+11,3.0116E+11,2.9848E+11,3.13754E+11,3.25553E+11,3.7234E+11,3.99352E+11,3.80911E+11,3.12461E+11,
Tonga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60526125.68,59208789.41,67412871.32,68703340.86,74117852.92,94282709.94,88827464.46,89966700.33,86990402.79,82901027.02,
South Asia (IDA & IBRD),10135491351,10170279953,10477241921,11596427551,11195295994,10562594084,12002127141,12449343293,12874853034,13064305532,15755423594,15486343339,15243614076,16429323654,15917389774,18438726130,21495468884,20283981463,21835284287,24481507306,26200409396,26711855300,27507359793,28668439747,29693361663,28723310078,32150291847,35563828281,37174049319,41513292634,45025715458,51400656839,55468855660,61154960044,67391447107,81037137236,85354459411,84380081489,92041217618,1.03818E+11,1.22165E+11,1.28157E+11,1.49598E+11,1.65959E+11,2.05036E+11,2.5409E+11,3.01561E+11,3.19444E+11,3.56853E+11,3.40236E+11,3.99366E+11,4.59164E+11,4.84127E+11,5.21574E+11,5.30978E+11,5.03493E+11,5.24279E+11,5.46111E+11,6.06467E+11,5.99205E+11,5.42183E+11,6.4485E+11
